Ligand,RMSD (nm)
AMBER_ejm_46,0.05878761
AMBER_ejm_46,0.06325876
AMBER_ejm_46,0.1331419
AMBER_ejm_46,0.11576042
AMBER_ejm_46,0.09142008
AMBER_ejm_46,0.08433079
AMBER_ejm_46,0.099289194
AMBER_ejm_46,0.08108753
AMBER_ejm_46,0.09750585
AMBER_ejm_46,0.07873349
AMBER_ejm_46,0.08555952
AMBER_ejm_46,0.02392855
AMBER_ejm_46,0.02753683
AMBER_ejm_46,0.079381876
AMBER_ejm_46,0.036303237
AMBER_ejm_46,0.11429525
AMBER_ejm_46,0.102351844
AMBER_ejm_46,0.08371472
AMBER_ejm_46,0.07919929
AMBER_ejm_46,0.08182997
AMBER_ejm_46,0.10000022
AMBER_ejm_46,0.06616346
AMBER_ejm_46,0.09821455
AMBER_ejm_46,0.0854455
AMBER_ejm_46,0.085471846
AMBER_ejm_46,0.0998231
AMBER_ejm_46,0.06537946
AMBER_ejm_46,0.11081749
AMBER_ejm_46,0.09147773
AMBER_ejm_46,0.12877713
AMBER_ejm_46,0.10282324
AMBER_ejm_46,0.08652075
AMBER_ejm_46,0.091675155
AMBER_ejm_46,0.10114994
AMBER_ejm_46,0.10659863
AMBER_ejm_46,0.0937363
AMBER_ejm_46,0.10692294
AMBER_ejm_46,0.10914187
AMBER_ejm_46,0.100500174
AMBER_ejm_46,0.092452355
AMBER_ejm_46,0.033110447
AMBER_ejm_46,0.11736222
AMBER_ejm_46,0.105812676
AMBER_ejm_46,0.118096
AMBER_ejm_46,0.08136214
AMBER_ejm_46,0.110603936
AMBER_ejm_46,0.15357444
AMBER_ejm_46,0.14189479
AMBER_ejm_46,0.14155665
AMBER_ejm_46,0.15104596
AMBER_ejm_46,0.14987619
AMBER_ejm_46,0.15589942
AMBER_ejm_46,0.1567818
AMBER_ejm_46,0.15740682
AMBER_ejm_46,0.15096878
AMBER_ejm_46,0.15476213
AMBER_ejm_46,0.16277531
AMBER_ejm_46,0.15262848
AMBER_ejm_46,0.145504
AMBER_ejm_46,0.1577135
AMBER_ejm_46,0.15193054
AMBER_ejm_46,0.13318656
AMBER_ejm_46,0.101161584
AMBER_ejm_46,0.14936282
AMBER_ejm_46,0.1472004
AMBER_ejm_46,0.11329984
AMBER_ejm_46,0.13139153
AMBER_ejm_46,0.12790774
AMBER_ejm_46,0.11712294
AMBER_ejm_46,0.15732005
AMBER_ejm_46,0.13839115
AMBER_ejm_46,0.14902136
AMBER_ejm_46,0.16640404
AMBER_ejm_46,0.11785563
AMBER_ejm_46,0.1561931
AMBER_ejm_46,0.16649818
AMBER_ejm_46,0.15095833
AMBER_ejm_46,0.1298212
AMBER_ejm_46,0.1132202
AMBER_ejm_46,0.102360904
AMBER_ejm_46,0.1562961
AMBER_ejm_46,0.12638837
AMBER_ejm_46,0.14461178
AMBER_ejm_46,0.15483855
AMBER_ejm_46,0.14742742
AMBER_ejm_46,0.12927502
AMBER_ejm_46,0.10556102
AMBER_ejm_46,0.13843508
AMBER_ejm_46,0.12535585
AMBER_ejm_46,0.12264351
AMBER_ejm_46,0.12586117
AMBER_ejm_46,0.12171367
AMBER_ejm_46,0.10128603
AMBER_ejm_46,0.10113081
AMBER_ejm_46,0.13175775
AMBER_ejm_46,0.12256562
AMBER_ejm_46,0.09964833
AMBER_ejm_46,0.11134419
AMBER_ejm_46,0.09526547
AMBER_ejm_46,0.1175786
AMBER_ejm_46,0.13175373
AMBER_ejm_46,0.12618132
AMBER_ejm_46,0.14896047
AMBER_ejm_46,0.15203191
AMBER_ejm_46,0.14537603
AMBER_ejm_46,0.1529889
AMBER_ejm_46,0.088619724
AMBER_ejm_46,0.14719167
AMBER_ejm_46,0.12809275
AMBER_ejm_46,0.155294
AMBER_ejm_46,0.14799075
AMBER_ejm_46,0.1074289
AMBER_ejm_46,0.13075447
AMBER_ejm_46,0.11668537
AMBER_ejm_46,0.1139581
AMBER_ejm_46,0.11845895
AMBER_ejm_46,0.11072219
AMBER_ejm_46,0.13363145
AMBER_ejm_46,0.1587338
AMBER_ejm_46,0.13256553
AMBER_ejm_46,0.14106475
AMBER_ejm_46,0.09751808
AMBER_ejm_46,0.10706605
AMBER_ejm_46,0.1688985
AMBER_ejm_46,0.12941746
AMBER_ejm_46,0.09219138
AMBER_ejm_46,0.13706206
AMBER_ejm_46,0.13947427
AMBER_ejm_46,0.1114594
AMBER_ejm_46,0.13845623
AMBER_ejm_46,0.1082807
AMBER_ejm_46,0.12466959
AMBER_ejm_46,0.1365941
AMBER_ejm_46,0.14999571
AMBER_ejm_46,0.15470752
AMBER_ejm_46,0.11546828
AMBER_ejm_46,0.101196416
AMBER_ejm_46,0.1092708
AMBER_ejm_46,0.111990996
AMBER_ejm_46,0.14860712
AMBER_ejm_46,0.126387
AMBER_ejm_46,0.12476454
AMBER_ejm_46,0.11120837
AMBER_ejm_46,0.13035859
AMBER_ejm_46,0.1307884
AMBER_ejm_46,0.124998406
AMBER_ejm_46,0.09848512
AMBER_ejm_46,0.14463706
AMBER_ejm_46,0.1071128
AMBER_ejm_46,0.099859454
AMBER_ejm_46,0.10463026
AMBER_ejm_46,0.1207374
AMBER_ejm_46,0.11990981
AMBER_ejm_46,0.1347268
AMBER_ejm_46,0.13016489
AMBER_ejm_46,0.13861628
AMBER_ejm_46,0.1406977
AMBER_ejm_46,0.10187541
AMBER_ejm_46,0.11044863
AMBER_ejm_46,0.12420092
AMBER_ejm_46,0.11519391
AMBER_ejm_46,0.10998065
AMBER_ejm_46,0.13245009
AMBER_ejm_46,0.13367377
AMBER_ejm_46,0.15016843
AMBER_ejm_46,0.14274246
AMBER_ejm_46,0.16865985
AMBER_ejm_46,0.16923006
AMBER_ejm_46,0.14094742
AMBER_ejm_46,0.14036839
AMBER_ejm_46,0.15193962
AMBER_ejm_46,0.10239131
AMBER_ejm_46,0.10553102
AMBER_ejm_46,0.10817472
AMBER_ejm_46,0.112586215
AMBER_ejm_46,0.05151952
AMBER_ejm_46,0.05712682
AMBER_ejm_46,0.10539136
AMBER_ejm_46,0.09545104
AMBER_ejm_46,0.073891796
AMBER_ejm_46,0.09156514
AMBER_ejm_46,0.032385234
AMBER_ejm_46,0.095731355
AMBER_ejm_46,0.112440825
AMBER_ejm_46,0.08056542
AMBER_ejm_46,0.10313733
AMBER_ejm_46,0.09442545
AMBER_ejm_46,0.098539576
AMBER_ejm_46,0.099499084
AMBER_ejm_46,0.08696358
AMBER_ejm_46,0.10986654
AMBER_ejm_46,0.11482087
AMBER_ejm_46,0.12846458
AMBER_ejm_46,0.14452346
AMBER_ejm_46,0.117371365
AMBER_ejm_46,0.09893183
AMBER_ejm_46,0.1466016
AMBER_ejm_46,0.10641134
AMBER_ejm_46,0.14393589
AMBER_ejm_46,0.105432324
AMBER_ejm_46,0.1491
AMBER_ejm_46,0.13385123
AMBER_ejm_46,0.115435004
AMBER_ejm_46,0.14659591
AMBER_ejm_46,0.11519218
AMBER_ejm_46,0.12122493
AMBER_ejm_46,0.11012339
AMBER_ejm_46,0.14104661
AMBER_ejm_46,0.10060082
AMBER_ejm_46,0.048644673
AMBER_ejm_46,0.10245726
AMBER_ejm_46,0.060743663
AMBER_ejm_46,0.07642828
AMBER_ejm_46,0.06627228
AMBER_ejm_46,0.07875486
AMBER_ejm_46,0.08330933
AMBER_ejm_46,0.09858056
AMBER_ejm_46,0.104530334
AMBER_ejm_46,0.09732188
AMBER_ejm_46,0.10407367
AMBER_ejm_46,0.08065678
AMBER_ejm_46,0.11920176
AMBER_ejm_46,0.10048212
AMBER_ejm_46,0.13660778
AMBER_ejm_46,0.1431124
AMBER_ejm_46,0.1467812
AMBER_ejm_46,0.16206966
AMBER_ejm_46,0.15097333
AMBER_ejm_46,0.101851486
AMBER_ejm_46,0.1545997
AMBER_ejm_46,0.1540743
AMBER_ejm_46,0.13195574
AMBER_ejm_46,0.10804166
AMBER_ejm_46,0.079351336
AMBER_ejm_46,0.16049144
AMBER_ejm_46,0.07605545
AMBER_ejm_46,0.11834148
AMBER_ejm_46,0.07387673
AMBER_ejm_46,0.13761967
AMBER_ejm_46,0.102876045
AMBER_ejm_46,0.10262067
AMBER_ejm_46,0.12682118
AMBER_ejm_46,0.13190143
AMBER_ejm_46,0.12308562
AMBER_ejm_46,0.13929106
AMBER_ejm_46,0.116169326
AMBER_ejm_46,0.14207987
AMBER_ejm_46,0.10656868
AMBER_ejm_46,0.15574887
AMBER_ejm_46,0.1268596
AMBER_ejm_46,0.14192335
AMBER_ejm_46,0.13987976
AMBER_ejm_46,0.12364415
AMBER_ejm_46,0.13642381
AMBER_ejm_46,0.12261154
AMBER_ejm_46,0.14975409
AMBER_ejm_46,0.10285995
AMBER_ejm_46,0.11622153
AMBER_ejm_46,0.14319642
AMBER_ejm_46,0.074664645
AMBER_ejm_46,0.0691067
AMBER_ejm_46,0.03941693
AMBER_ejm_46,0.1106025
AMBER_ejm_46,0.05511934
AMBER_ejm_46,0.06610398
AMBER_ejm_46,0.055996444
AMBER_ejm_46,0.075069085
AMBER_ejm_46,0.093359664
AMBER_ejm_46,0.08034284
AMBER_ejm_46,0.077088326
AMBER_ejm_46,0.058004167
AMBER_ejm_46,0.07147036
AMBER_ejm_46,0.05564859
AMBER_ejm_46,0.08789123
AMBER_ejm_46,0.095157236
AMBER_ejm_46,0.09830729
AMBER_ejm_46,0.08439061
AMBER_ejm_46,0.09069816
AMBER_ejm_46,0.11180539
AMBER_ejm_46,0.15244804
AMBER_ejm_46,0.10110265
AMBER_ejm_46,0.11524437
AMBER_ejm_46,0.1516535
AMBER_ejm_46,0.12565905
AMBER_ejm_46,0.14483336
AMBER_ejm_46,0.13263287
AMBER_ejm_46,0.09130308
AMBER_ejm_46,0.13621598
AMBER_ejm_46,0.090743564
AMBER_ejm_46,0.11978846
AMBER_ejm_46,0.10452058
AMBER_ejm_46,0.1251836
AMBER_ejm_46,0.11179093
AMBER_ejm_46,0.13690966
AMBER_ejm_46,0.06486528
AMBER_ejm_46,0.097491585
AMBER_ejm_46,0.12391285
AMBER_ejm_46,0.122119784
AMBER_ejm_46,0.121275514
AMBER_ejm_46,0.13329661
AMBER_ejm_46,0.094118595
AMBER_ejm_46,0.06298723
AMBER_ejm_46,0.08645474
AMBER_ejm_46,0.1547344
AMBER_ejm_46,0.12734118
AMBER_ejm_46,0.15671428
AMBER_ejm_46,0.09404708
AMBER_ejm_46,0.12099669
AMBER_ejm_46,0.1326067
AMBER_ejm_46,0.12300435
AMBER_ejm_46,0.083729126
AMBER_ejm_46,0.13211446
AMBER_ejm_46,0.11799266
AMBER_ejm_46,0.15835527
AMBER_ejm_46,0.1310847
AMBER_ejm_46,0.15806751
AMBER_ejm_46,0.1526054
AMBER_ejm_46,0.13768964
AMBER_ejm_46,0.16355324
AMBER_ejm_46,0.120494716
AMBER_ejm_46,0.10868168
AMBER_ejm_46,0.12439294
AMBER_ejm_46,0.13384072
AMBER_ejm_46,0.16173965
AMBER_ejm_46,0.118385464
AMBER_ejm_46,0.13761054
AMBER_ejm_46,0.09687158
AMBER_ejm_46,0.084293395
AMBER_ejm_46,0.037856407
AMBER_ejm_46,0.115146525
AMBER_ejm_46,0.07842722
AMBER_ejm_46,0.074313454
AMBER_ejm_46,0.06694223
AMBER_ejm_46,0.0747127
AMBER_ejm_46,0.06888343
AMBER_ejm_46,0.08160159
AMBER_ejm_46,0.092085294
AMBER_ejm_46,0.08174074
AMBER_ejm_46,0.04356084
AMBER_ejm_46,0.082739145
AMBER_ejm_46,0.039327443
AMBER_ejm_46,0.027291384
AMBER_ejm_46,0.05262752
AMBER_ejm_46,0.057346664
AMBER_ejm_46,0.1318477
AMBER_ejm_46,0.0988315
AMBER_ejm_46,0.14499533
AMBER_ejm_46,0.12407096
AMBER_ejm_46,0.16366805
AMBER_ejm_46,0.06527829
AMBER_ejm_46,0.070071526
AMBER_ejm_46,0.1343451
AMBER_ejm_46,0.0502226
AMBER_ejm_46,0.03428493
AMBER_ejm_46,0.09414702
AMBER_ejm_46,0.09781942
AMBER_ejm_46,0.09893531
AMBER_ejm_46,0.14459346
AMBER_ejm_46,0.13054308
AMBER_ejm_46,0.105558634
AMBER_ejm_46,0.093559355
AMBER_ejm_46,0.09912256
AMBER_ejm_46,0.12252184
AMBER_ejm_46,0.13178408
AMBER_ejm_46,0.15424897
AMBER_ejm_46,0.10557131
AMBER_ejm_46,0.107037835
AMBER_ejm_46,0.104113884
AMBER_ejm_46,0.08721468
AMBER_ejm_46,0.08627822
AMBER_ejm_46,0.08188289
AMBER_ejm_46,0.08370191
AMBER_ejm_46,0.10921794
AMBER_ejm_46,0.08065021
AMBER_ejm_46,0.15295374
AMBER_ejm_46,0.104064256
AMBER_ejm_46,0.06865982
AMBER_ejm_46,0.082920805
AMBER_ejm_46,0.054033514
AMBER_ejm_46,0.07594479
AMBER_ejm_46,0.12947538
AMBER_ejm_46,0.0847624
AMBER_ejm_46,0.141913
AMBER_ejm_46,0.06642181
AMBER_ejm_46,0.099045165
AMBER_ejm_46,0.06728761
AMBER_ejm_46,0.09244534
AMBER_ejm_46,0.09793417
AMBER_ejm_46,0.109673835
AMBER_ejm_46,0.10347237
AMBER_ejm_46,0.17701653
AMBER_ejm_46,0.11525207
AMBER_ejm_46,0.10118987
AMBER_ejm_46,0.13998759
AMBER_ejm_46,0.07384661
AMBER_ejm_46,0.07005508
AMBER_ejm_46,0.07158461
AMBER_ejm_46,0.07417019
AMBER_ejm_46,0.09992986
AMBER_ejm_46,0.06478457
AMBER_ejm_46,0.07830789
AMBER_ejm_46,0.090345815
AMBER_ejm_46,0.102543585
AMBER_ejm_46,0.110657096
AMBER_ejm_46,0.14979424
AMBER_ejm_46,0.14106324
AMBER_ejm_46,0.15422715
AMBER_ejm_46,0.15946776
AMBER_ejm_46,0.13402359
AMBER_ejm_46,0.117486306
AMBER_ejm_46,0.1434575
AMBER_ejm_46,0.14431591
AMBER_ejm_46,0.13805413
AMBER_ejm_46,0.15832055
AMBER_ejm_46,0.0983112
AMBER_ejm_46,0.13194911
AMBER_ejm_46,0.14791958
AMBER_ejm_46,0.15563087
AMBER_ejm_46,0.08892395
AMBER_ejm_46,0.0448156
AMBER_ejm_46,0.10741139
AMBER_ejm_46,0.07483635
AMBER_ejm_46,0.088775925
AMBER_ejm_46,0.08010012
AMBER_ejm_46,0.064022176
AMBER_ejm_46,0.043204233
AMBER_ejm_46,0.088315636
AMBER_ejm_46,0.10039574
AMBER_ejm_46,0.10812058
AMBER_ejm_46,0.15951127
AMBER_ejm_46,0.13414796
AMBER_ejm_46,0.13549069
AMBER_ejm_46,0.1536298
AMBER_ejm_46,0.13847075
ANI_ejm_46,0.14247823
ANI_ejm_46,0.10111628
ANI_ejm_46,0.10713469
ANI_ejm_46,0.08425143
ANI_ejm_46,0.14937577
ANI_ejm_46,0.13177745
ANI_ejm_46,0.09458159
ANI_ejm_46,0.13970155
ANI_ejm_46,0.1326736
ANI_ejm_46,0.13446444
ANI_ejm_46,0.1419658
ANI_ejm_46,0.15195365
ANI_ejm_46,0.145807
ANI_ejm_46,0.14275277
ANI_ejm_46,0.13972315
ANI_ejm_46,0.14166562
ANI_ejm_46,0.12989484
ANI_ejm_46,0.14595689
ANI_ejm_46,0.13180158
ANI_ejm_46,0.14429837
ANI_ejm_46,0.1318288
ANI_ejm_46,0.14739023
ANI_ejm_46,0.13949774
ANI_ejm_46,0.13004261
ANI_ejm_46,0.14275101
ANI_ejm_46,0.12714319
ANI_ejm_46,0.10887005
ANI_ejm_46,0.12705648
ANI_ejm_46,0.13764924
ANI_ejm_46,0.1424732
ANI_ejm_46,0.13679759
ANI_ejm_46,0.14351815
ANI_ejm_46,0.13616978
ANI_ejm_46,0.12066015
ANI_ejm_46,0.13490905
ANI_ejm_46,0.1261241
ANI_ejm_46,0.11232804
ANI_ejm_46,0.14986823
ANI_ejm_46,0.13887326
ANI_ejm_46,0.14182672
ANI_ejm_46,0.13481358
ANI_ejm_46,0.14215732
ANI_ejm_46,0.14891227
ANI_ejm_46,0.14026265
ANI_ejm_46,0.15144812
ANI_ejm_46,0.13746098
ANI_ejm_46,0.13907914
ANI_ejm_46,0.14127707
ANI_ejm_46,0.12779854
ANI_ejm_46,0.15358168
ANI_ejm_46,0.13009812
ANI_ejm_46,0.14136115
ANI_ejm_46,0.12329281
ANI_ejm_46,0.14209534
ANI_ejm_46,0.13984454
ANI_ejm_46,0.14325136
ANI_ejm_46,0.13820074
ANI_ejm_46,0.13707365
ANI_ejm_46,0.14019777
ANI_ejm_46,0.1462366
ANI_ejm_46,0.14187574
ANI_ejm_46,0.12682086
ANI_ejm_46,0.12634823
ANI_ejm_46,0.1447223
ANI_ejm_46,0.13676012
ANI_ejm_46,0.1432618
ANI_ejm_46,0.1510549
ANI_ejm_46,0.13687657
ANI_ejm_46,0.13851056
ANI_ejm_46,0.14838332
ANI_ejm_46,0.13679594
ANI_ejm_46,0.13528465
ANI_ejm_46,0.13497481
ANI_ejm_46,0.13728134
ANI_ejm_46,0.13224892
ANI_ejm_46,0.13490963
ANI_ejm_46,0.13662232
ANI_ejm_46,0.14237556
ANI_ejm_46,0.14241667
ANI_ejm_46,0.12675536
ANI_ejm_46,0.14194816
ANI_ejm_46,0.13897996
ANI_ejm_46,0.1414551
ANI_ejm_46,0.12881847
ANI_ejm_46,0.12598602
ANI_ejm_46,0.1422944
ANI_ejm_46,0.1316766
ANI_ejm_46,0.14591841
ANI_ejm_46,0.1308704
ANI_ejm_46,0.11727789
ANI_ejm_46,0.12760116
ANI_ejm_46,0.15297115
ANI_ejm_46,0.1405713
ANI_ejm_46,0.14022487
ANI_ejm_46,0.13427794
ANI_ejm_46,0.11154778
ANI_ejm_46,0.12312608
ANI_ejm_46,0.11796369
ANI_ejm_46,0.12102788
ANI_ejm_46,0.11840873
ANI_ejm_46,0.12585138
ANI_ejm_46,0.12690826
ANI_ejm_46,0.13394688
ANI_ejm_46,0.1315217
ANI_ejm_46,0.12320179
ANI_ejm_46,0.08554945
ANI_ejm_46,0.12694561
ANI_ejm_46,0.14612523
ANI_ejm_46,0.13961087
ANI_ejm_46,0.13522463
ANI_ejm_46,0.12672934
ANI_ejm_46,0.1288933
ANI_ejm_46,0.1251669
ANI_ejm_46,0.14560509
ANI_ejm_46,0.13108036
ANI_ejm_46,0.13842197
ANI_ejm_46,0.12649867
ANI_ejm_46,0.13549782
ANI_ejm_46,0.13203703
ANI_ejm_46,0.14270729
ANI_ejm_46,0.13285728
ANI_ejm_46,0.14277439
ANI_ejm_46,0.13777532
ANI_ejm_46,0.10915837
ANI_ejm_46,0.11196142
ANI_ejm_46,0.14084598
ANI_ejm_46,0.13416988
ANI_ejm_46,0.14397398
ANI_ejm_46,0.10082453
ANI_ejm_46,0.12145875
ANI_ejm_46,0.13092221
ANI_ejm_46,0.14181776
ANI_ejm_46,0.14255182
ANI_ejm_46,0.13417295
ANI_ejm_46,0.11636175
ANI_ejm_46,0.13346702
ANI_ejm_46,0.13095145
ANI_ejm_46,0.1330631
ANI_ejm_46,0.12035558
ANI_ejm_46,0.1398987
ANI_ejm_46,0.13255835
ANI_ejm_46,0.11197515
ANI_ejm_46,0.13029538
ANI_ejm_46,0.10012306
ANI_ejm_46,0.12220262
ANI_ejm_46,0.11292606
ANI_ejm_46,0.14055105
ANI_ejm_46,0.13621064
ANI_ejm_46,0.1416486
ANI_ejm_46,0.14550482
ANI_ejm_46,0.15498227
ANI_ejm_46,0.13817689
ANI_ejm_46,0.13521816
ANI_ejm_46,0.15519571
ANI_ejm_46,0.14438583
ANI_ejm_46,0.13996762
ANI_ejm_46,0.12680322
ANI_ejm_46,0.14352903
ANI_ejm_46,0.1426683
ANI_ejm_46,0.14204481
ANI_ejm_46,0.14205208
ANI_ejm_46,0.1071866
ANI_ejm_46,0.10221121
ANI_ejm_46,0.09449136
ANI_ejm_46,0.10226303
ANI_ejm_46,0.13629627
ANI_ejm_46,0.12563133
ANI_ejm_46,0.12707034
ANI_ejm_46,0.12147468
ANI_ejm_46,0.13691382
ANI_ejm_46,0.12733598
ANI_ejm_46,0.15926762
ANI_ejm_46,0.14361346
ANI_ejm_46,0.1361226
ANI_ejm_46,0.13536374
ANI_ejm_46,0.12843704
ANI_ejm_46,0.14035535
ANI_ejm_46,0.11757308
ANI_ejm_46,0.11855619
ANI_ejm_46,0.13953058
ANI_ejm_46,0.13829608
ANI_ejm_46,0.13036795
ANI_ejm_46,0.14304437
ANI_ejm_46,0.13388407
ANI_ejm_46,0.13035494
ANI_ejm_46,0.14408186
ANI_ejm_46,0.14251345
ANI_ejm_46,0.14040923
ANI_ejm_46,0.14896926
ANI_ejm_46,0.13063143
ANI_ejm_46,0.14315276
ANI_ejm_46,0.13731231
ANI_ejm_46,0.16085127
ANI_ejm_46,0.1418157
ANI_ejm_46,0.13210803
ANI_ejm_46,0.13779812
ANI_ejm_46,0.12922315
ANI_ejm_46,0.14223826
ANI_ejm_46,0.14036064
ANI_ejm_46,0.14380166
ANI_ejm_46,0.14372574
ANI_ejm_46,0.14148422
ANI_ejm_46,0.15063061
ANI_ejm_46,0.13457629
ANI_ejm_46,0.12989077
ANI_ejm_46,0.12109791
ANI_ejm_46,0.14307511
ANI_ejm_46,0.15396619
ANI_ejm_46,0.13500209
ANI_ejm_46,0.12986098
ANI_ejm_46,0.13103245
ANI_ejm_46,0.13850902
ANI_ejm_46,0.13256423
ANI_ejm_46,0.1454051
ANI_ejm_46,0.14473172
ANI_ejm_46,0.1356894
ANI_ejm_46,0.14857414
ANI_ejm_46,0.13573936
ANI_ejm_46,0.13519768
ANI_ejm_46,0.14819127
ANI_ejm_46,0.13829225
ANI_ejm_46,0.14248408
ANI_ejm_46,0.14689206
ANI_ejm_46,0.14180234
ANI_ejm_46,0.13757993
ANI_ejm_46,0.14343072
ANI_ejm_46,0.15035099
ANI_ejm_46,0.133329
ANI_ejm_46,0.12459254
ANI_ejm_46,0.12883575
ANI_ejm_46,0.14019002
ANI_ejm_46,0.14369127
ANI_ejm_46,0.1435437
ANI_ejm_46,0.1419965
ANI_ejm_46,0.14205405
ANI_ejm_46,0.13669665
ANI_ejm_46,0.12538512
ANI_ejm_46,0.1466829
ANI_ejm_46,0.13995844
ANI_ejm_46,0.14432968
ANI_ejm_46,0.14694192
ANI_ejm_46,0.14145125
ANI_ejm_46,0.14081787
ANI_ejm_46,0.14210774
ANI_ejm_46,0.12932788
ANI_ejm_46,0.14752613
ANI_ejm_46,0.14869952
ANI_ejm_46,0.15230435
ANI_ejm_46,0.13928792
ANI_ejm_46,0.14558417
ANI_ejm_46,0.13953362
ANI_ejm_46,0.14348547
ANI_ejm_46,0.14749238
ANI_ejm_46,0.14168115
ANI_ejm_46,0.11670478
ANI_ejm_46,0.1341373
ANI_ejm_46,0.14404434
ANI_ejm_46,0.14410457
ANI_ejm_46,0.14206934
ANI_ejm_46,0.13253976
ANI_ejm_46,0.1391869
ANI_ejm_46,0.13538937
ANI_ejm_46,0.1409758
ANI_ejm_46,0.14172526
ANI_ejm_46,0.14235564
ANI_ejm_46,0.13681695
ANI_ejm_46,0.13532263
ANI_ejm_46,0.13810372
ANI_ejm_46,0.12853767
ANI_ejm_46,0.14303659
ANI_ejm_46,0.12005685
ANI_ejm_46,0.13346483
ANI_ejm_46,0.14057997
ANI_ejm_46,0.14093369
ANI_ejm_46,0.12580149
ANI_ejm_46,0.14387901
ANI_ejm_46,0.14124416
ANI_ejm_46,0.13225783
ANI_ejm_46,0.1430602
ANI_ejm_46,0.13077757
ANI_ejm_46,0.14299297
ANI_ejm_46,0.1352872
ANI_ejm_46,0.15201744
ANI_ejm_46,0.14480117
ANI_ejm_46,0.13568997
ANI_ejm_46,0.14606185
ANI_ejm_46,0.14983845
ANI_ejm_46,0.13523452
ANI_ejm_46,0.12091511
ANI_ejm_46,0.10096211
ANI_ejm_46,0.14528024
ANI_ejm_46,0.14056319
ANI_ejm_46,0.14371118
ANI_ejm_46,0.15296899
ANI_ejm_46,0.11898443
ANI_ejm_46,0.13004272
ANI_ejm_46,0.13699362
ANI_ejm_46,0.14141333
ANI_ejm_46,0.13813432
ANI_ejm_46,0.14165281
ANI_ejm_46,0.1350424
ANI_ejm_46,0.15245344
ANI_ejm_46,0.151688
ANI_ejm_46,0.12048405
ANI_ejm_46,0.14303641
ANI_ejm_46,0.1030573
ANI_ejm_46,0.14039932
ANI_ejm_46,0.12778372
ANI_ejm_46,0.14171377
ANI_ejm_46,0.14028522
ANI_ejm_46,0.135547
ANI_ejm_46,0.14153813
ANI_ejm_46,0.13800758
ANI_ejm_46,0.13177796
ANI_ejm_46,0.15614018
ANI_ejm_46,0.13624837
ANI_ejm_46,0.14503323
ANI_ejm_46,0.12736489
ANI_ejm_46,0.1276515
ANI_ejm_46,0.13977832
ANI_ejm_46,0.15058611
ANI_ejm_46,0.14175984
ANI_ejm_46,0.13759081
ANI_ejm_46,0.14648446
ANI_ejm_46,0.14375642
ANI_ejm_46,0.1460341
ANI_ejm_46,0.1503391
ANI_ejm_46,0.13793722
ANI_ejm_46,0.14126976
ANI_ejm_46,0.1341525
ANI_ejm_46,0.12527668
ANI_ejm_46,0.13703373
ANI_ejm_46,0.14147897
ANI_ejm_46,0.13867712
ANI_ejm_46,0.13291827
ANI_ejm_46,0.14100567
ANI_ejm_46,0.15071447
ANI_ejm_46,0.13626848
ANI_ejm_46,0.12653594
ANI_ejm_46,0.13380925
ANI_ejm_46,0.12544711
ANI_ejm_46,0.14314045
ANI_ejm_46,0.12435801
ANI_ejm_46,0.1411069
ANI_ejm_46,0.14451328
ANI_ejm_46,0.14462763
ANI_ejm_46,0.13895021
ANI_ejm_46,0.14429756
ANI_ejm_46,0.14077514
ANI_ejm_46,0.13881622
ANI_ejm_46,0.13528407
ANI_ejm_46,0.13282746
ANI_ejm_46,0.12341598
ANI_ejm_46,0.1464748
ANI_ejm_46,0.141515
ANI_ejm_46,0.14120702
ANI_ejm_46,0.13482723
ANI_ejm_46,0.14171834
ANI_ejm_46,0.15004075
ANI_ejm_46,0.13220966
ANI_ejm_46,0.13577293
ANI_ejm_46,0.14405575
ANI_ejm_46,0.1282548
ANI_ejm_46,0.14940219
ANI_ejm_46,0.13193828
ANI_ejm_46,0.14013124
ANI_ejm_46,0.14443132
ANI_ejm_46,0.14239472
ANI_ejm_46,0.14010468
ANI_ejm_46,0.13748613
ANI_ejm_46,0.1386372
ANI_ejm_46,0.14197122
ANI_ejm_46,0.14889607
ANI_ejm_46,0.14338268
ANI_ejm_46,0.13267021
ANI_ejm_46,0.12883553
ANI_ejm_46,0.14836815
ANI_ejm_46,0.13233232
ANI_ejm_46,0.13817842
ANI_ejm_46,0.13646643
ANI_ejm_46,0.13753805
ANI_ejm_46,0.13997887
ANI_ejm_46,0.14231135
ANI_ejm_46,0.13675682
ANI_ejm_46,0.13544083
ANI_ejm_46,0.11158506
ANI_ejm_46,0.14342675
ANI_ejm_46,0.1421151
ANI_ejm_46,0.14588237
ANI_ejm_46,0.13413364
ANI_ejm_46,0.14298648
ANI_ejm_46,0.14373302
ANI_ejm_46,0.14070965
ANI_ejm_46,0.1364541
ANI_ejm_46,0.14424568
ANI_ejm_46,0.13729301
ANI_ejm_46,0.1505833
ANI_ejm_46,0.16274406
ANI_ejm_46,0.13306269
ANI_ejm_46,0.1417218
ANI_ejm_46,0.14414372
ANI_ejm_46,0.14087072
ANI_ejm_46,0.14261891
ANI_ejm_46,0.14767788
ANI_ejm_46,0.13834722
ANI_ejm_46,0.14539917
ANI_ejm_46,0.14142588
ANI_ejm_46,0.13262667
ANI_ejm_46,0.12305506
ANI_ejm_46,0.13594714
ANI_ejm_46,0.14328872
ANI_ejm_46,0.13682838
ANI_ejm_46,0.1326718
