Ligand,RMSD (nm)
ejm_44,0.14237945
ejm_44,0.15730946
ejm_44,0.20359647
ejm_44,0.16288008
ejm_44,0.10696967
ejm_44,0.11206926
ejm_44,0.13696115
ejm_44,0.20064962
ejm_44,0.16023757
ejm_44,0.11950963
ejm_44,0.20190959
ejm_44,0.19152495
ejm_44,0.1994611
ejm_44,0.14695032
ejm_44,0.15210874
ejm_44,0.15189695
ejm_44,0.13488431
ejm_44,0.15128164
ejm_44,0.11481558
ejm_44,0.1494227
ejm_44,0.09941514
ejm_44,0.11066886
ejm_44,0.1242555
ejm_44,0.123017006
ejm_44,0.11584779
ejm_44,0.12744394
ejm_44,0.12703042
ejm_44,0.09311392
ejm_44,0.14989285
ejm_44,0.2142289
ejm_44,0.20557489
ejm_44,0.21943425
ejm_44,0.20799132
ejm_44,0.12173955
ejm_44,0.12677087
ejm_44,0.13181998
ejm_44,0.19278038
ejm_44,0.11461139
ejm_44,0.12306011
ejm_44,0.18620811
ejm_44,0.20682037
ejm_44,0.20537813
ejm_44,0.15798567
ejm_44,0.20047055
ejm_44,0.20291007
ejm_44,0.20124078
ejm_44,0.20880009
ejm_44,0.1758765
ejm_44,0.1994526
ejm_44,0.16752724
ejm_44,0.1279805
ejm_44,0.12883332
ejm_44,0.123546615
ejm_44,0.12885337
ejm_44,0.11514391
ejm_44,0.2103884
ejm_44,0.20520341
ejm_44,0.22395559
ejm_44,0.21511717
ejm_44,0.19654408
ejm_44,0.12077428
ejm_44,0.19761717
ejm_44,0.18497472
ejm_44,0.12003457
ejm_45,0.05697981
ejm_45,0.053497672
ejm_45,0.12412228
ejm_45,0.12138258
ejm_45,0.11017314
ejm_45,0.07509623
ejm_45,0.11551817
ejm_45,0.19105165
ejm_45,0.11934344
ejm_45,0.10864866
ejm_45,0.09753097
ejm_45,0.104866065
ejm_45,0.15172178
ejm_45,0.14271715
ejm_45,0.18647447
ejm_45,0.142823
ejm_45,0.1510197
ejm_45,0.13598202
ejm_45,0.1777257
ejm_45,0.19777371
ejm_45,0.15389174
ejm_45,0.13697071
ejm_45,0.13457988
ejm_45,0.14643295
ejm_45,0.16800499
ejm_45,0.16477963
ejm_45,0.16360085
ejm_45,0.18224287
ejm_45,0.16685514
ejm_45,0.1782785
ejm_45,0.16147868
ejm_45,0.103322685
ejm_45,0.19592777
ejm_45,0.116421066
ejm_45,0.15979107
ejm_45,0.15317567
ejm_45,0.15712163
ejm_45,0.11338309
ejm_45,0.1373223
ejm_45,0.10998321
ejm_45,0.15952075
ejm_45,0.14478582
ejm_45,0.14535724
ejm_45,0.11517452
ejm_45,0.15264232
ejm_45,0.13630496
ejm_45,0.122301765
ejm_45,0.1709048
ejm_45,0.15754297
ejm_45,0.16642445
ejm_45,0.12845036
ejm_45,0.12714425
ejm_45,0.07116117
ejm_45,0.13111942
ejm_45,0.15583755
ejm_45,0.1511343
ejm_45,0.10537666
ejm_45,0.16073753
ejm_45,0.13106495
ejm_45,0.12255782
ejm_45,0.14170316
ejm_45,0.10956911
ejm_45,0.08343724
ejm_45,0.13922097
ejm_45,0.116679125
ejm_45,0.10173114
ejm_45,0.11147695
ejm_45,0.12312038
ejm_45,0.10585639
ejm_45,0.11079574
ejm_45,0.12713963
ejm_45,0.1117438
ejm_45,0.14246128
ejm_45,0.15493171
ejm_45,0.16324562
ejm_45,0.16026203
ejm_45,0.14712784
ejm_45,0.1536852
ejm_45,0.15861806
ejm_45,0.17380661
ejm_45,0.11178865
ejm_45,0.14961319
ejm_45,0.13193318
ejm_45,0.1604377
ejm_45,0.15169922
ejm_45,0.16403313
ejm_45,0.14868194
ejm_45,0.1470447
ejm_45,0.18085407
ejm_45,0.16992562
ejm_45,0.15807076
ejm_45,0.1651634
ejm_45,0.15290356
ejm_45,0.14823276
ejm_45,0.15228163
ejm_45,0.17032291
ejm_45,0.14424707
ejm_45,0.13575506
ejm_45,0.16000456
ejm_45,0.16834451
ejm_45,0.15942399
ejm_45,0.1665929
ejm_45,0.16235055
ejm_45,0.16053492
ejm_45,0.14051871
ejm_45,0.20033824
ejm_45,0.16115414
ejm_45,0.18879461
ejm_45,0.19594312
ejm_45,0.16185305
ejm_45,0.19063984
ejm_45,0.18078509
ejm_45,0.17711265
ejm_45,0.16984631
ejm_45,0.14529262
ejm_45,0.20130858
ejm_45,0.1397854
ejm_45,0.19018343
ejm_45,0.16531168
ejm_45,0.17901862
ejm_45,0.18026738
ejm_45,0.17851646
ejm_45,0.1686584
ejm_45,0.1628138
ejm_45,0.16090433
ejm_45,0.15416893
ejm_45,0.1667603
ejm_45,0.14907186
ejm_45,0.16545215
ejm_45,0.15359272
ejm_45,0.12651727
ejm_45,0.16620508
ejm_45,0.18888125
ejm_45,0.19652507
ejm_45,0.18687937
ejm_45,0.18956809
ejm_45,0.16030917
ejm_45,0.15590532
ejm_45,0.16267766
ejm_45,0.15755959
ejm_45,0.1577465
ejm_45,0.16769658
ejm_45,0.16737927
ejm_45,0.16877928
ejm_45,0.1751167
ejm_45,0.16686276
ejm_45,0.17170434
ejm_45,0.16590542
ejm_45,0.17305253
ejm_45,0.14867339
ejm_45,0.14487278
ejm_45,0.14249732
ejm_45,0.13366462
ejm_45,0.123179555
ejm_45,0.117428474
ejm_45,0.20391883
ejm_45,0.14270481
ejm_45,0.1299501
ejm_45,0.15791629
ejm_45,0.09691854
ejm_45,0.15897362
ejm_45,0.18190752
ejm_45,0.15125689
ejm_45,0.14001821
ejm_45,0.117980674
ejm_45,0.11501538
ejm_45,0.15010564
ejm_45,0.13582548
ejm_45,0.16154711
ejm_45,0.13299024
ejm_45,0.15475453
ejm_45,0.1365976
ejm_45,0.09523234
ejm_45,0.1381438
ejm_45,0.16794153
ejm_45,0.140585
ejm_45,0.15210278
ejm_45,0.13024351
ejm_45,0.12130963
ejm_45,0.14915828
ejm_45,0.13800849
ejm_45,0.10990603
ejm_45,0.11886775
ejm_45,0.12761611
ejm_45,0.124396995
ejm_45,0.13676828
ejm_45,0.13680315
ejm_45,0.10780408
ejm_45,0.10913327
ejm_45,0.16195151
ejm_45,0.18244162
ejm_45,0.15016183
ejm_45,0.14010148
ejm_45,0.15914981
ejm_45,0.149458
ejm_45,0.1499319
ejm_45,0.15028718
ejm_45,0.16813157
ejm_45,0.17309493
ejm_45,0.15935725
ejm_45,0.17103481
ejm_45,0.17083153
ejm_45,0.17211755
ejm_45,0.16619213
ejm_45,0.16980512
ejm_45,0.18168114
ejm_45,0.16757858
ejm_45,0.16978972
ejm_45,0.15343519
ejm_45,0.16319333
ejm_45,0.15705313
ejm_45,0.15098877
ejm_45,0.13275136
ejm_45,0.15390302
ejm_45,0.17386456
ejm_45,0.16304958
ejm_45,0.1523012
ejm_45,0.12907498
ejm_45,0.15487535
ejm_45,0.1253727
ejm_45,0.13051865
ejm_45,0.16119358
ejm_45,0.17726985
ejm_45,0.16531923
ejm_45,0.15126772
ejm_45,0.09674606
ejm_45,0.16722581
ejm_45,0.14807199
ejm_45,0.15660407
ejm_45,0.13813193
ejm_45,0.16700251
ejm_45,0.15353285
ejm_45,0.17439258
ejm_45,0.17093956
ejm_45,0.120899536
ejm_45,0.12966111
ejm_45,0.13510759
ejm_45,0.1258685
ejm_45,0.1597222
ejm_45,0.16498268
ejm_45,0.1056124
ejm_45,0.13086143
ejm_45,0.1774995
ejm_45,0.16170461
ejm_45,0.17424458
ejm_45,0.18114588
ejm_45,0.16731776
ejm_45,0.17944238
ejm_45,0.16973108
ejm_45,0.17734611
ejm_45,0.14213254
ejm_45,0.13988104
ejm_45,0.14978895
ejm_45,0.12729514
ejm_45,0.058988884
ejm_45,0.13069987
ejm_45,0.10697843
ejm_45,0.1146376
ejm_45,0.12211447
ejm_45,0.18060768
ejm_45,0.15330508
ejm_45,0.17606008
ejm_45,0.14917845
ejm_45,0.16210952
ejm_45,0.16708522
ejm_45,0.15336902
ejm_45,0.15390588
ejm_45,0.1548591
ejm_45,0.15784784
ejm_45,0.12212769
ejm_45,0.1183701
ejm_45,0.13143794
ejm_45,0.0802334
ejm_45,0.058402717
ejm_45,0.095210254
ejm_45,0.07752991
ejm_45,0.099506706
ejm_45,0.1788158
ejm_45,0.14162858
ejm_45,0.096939474
ejm_45,0.15362471
ejm_45,0.15899223
ejm_45,0.14958933
ejm_45,0.17151509
ejm_45,0.17278966
ejm_45,0.18500204
ejm_45,0.1741077
ejm_45,0.17859726
ejm_45,0.19937518
ejm_45,0.16352774
ejm_45,0.18985902
ejm_45,0.17423771
ejm_45,0.17367288
ejm_45,0.17268448
ejm_45,0.18460111
ejm_45,0.14100097
ejm_45,0.15136226
ejm_45,0.15280741
ejm_45,0.16183989
ejm_45,0.13912486
ejm_45,0.14688164
ejm_45,0.14700545
ejm_45,0.17317642
ejm_45,0.17156285
ejm_45,0.17580587
ejm_45,0.17726515
ejm_45,0.16467008
ejm_45,0.17934763
ejm_45,0.1311334
ejm_45,0.14154395
ejm_45,0.17065322
ejm_45,0.15020825
ejm_45,0.15570804
ejm_45,0.1801306
ejm_45,0.17252807
ejm_45,0.16712926
ejm_45,0.14225619
ejm_45,0.14845364
ejm_45,0.13799432
ejm_45,0.14781845
ejm_45,0.16611855
ejm_45,0.14691393
ejm_45,0.1617034
ejm_45,0.15350401
ejm_45,0.15405643
ejm_45,0.15068789
ejm_45,0.14631033
ejm_45,0.14767015
ejm_45,0.08989817
ejm_45,0.09335191
ejm_45,0.12265495
ejm_45,0.17582075
ejm_45,0.1533676
ejm_45,0.1339541
ejm_45,0.13463746
ejm_45,0.14131418
ejm_45,0.1803337
ejm_45,0.14592442
ejm_45,0.17208017
ejm_45,0.1431218
ejm_45,0.15265499
ejm_45,0.14761847
ejm_45,0.12837113
ejm_45,0.1506788
ejm_45,0.16914935
ejm_45,0.15565369
ejm_45,0.15321907
ejm_45,0.16488646
ejm_45,0.158445
ejm_45,0.16794327
ejm_45,0.18237916
ejm_45,0.16961868
ejm_45,0.16291828
ejm_45,0.1561235
ejm_45,0.14852066
ejm_45,0.14489101
ejm_45,0.15512526
ejm_45,0.14343855
ejm_45,0.16571487
ejm_45,0.17607065
ejm_45,0.13865565
ejm_45,0.1512218
ejm_45,0.149896
ejm_45,0.13133892
ejm_45,0.1159882
ejm_45,0.14477468
ejm_45,0.12866378
ejm_45,0.1333628
ejm_45,0.16381446
ejm_45,0.12534793
ejm_45,0.1317013
ejm_45,0.13164875
ejm_45,0.15941125
ejm_45,0.1457314
ejm_45,0.16412374
ejm_45,0.16446415
ejm_45,0.15449516
ejm_45,0.156818
ejm_45,0.13444553
ejm_45,0.14987087
ejm_45,0.1714957
ejm_45,0.14563741
ejm_45,0.16445492
ejm_45,0.16771977
ejm_45,0.17646837
ejm_45,0.10568184
ejm_45,0.10647092
ejm_45,0.121514864
ejm_45,0.10386983
ejm_45,0.19595684
ejm_45,0.16985539
ejm_45,0.1620976
ejm_45,0.10792967
ejm_45,0.120942004
ejm_45,0.11826056
ejm_45,0.13080013
ejm_45,0.10396631
ejm_45,0.12591083
ejm_45,0.14499594
ejm_45,0.10752267
ejm_45,0.11859733
ejm_45,0.13935246
ejm_45,0.13723129
ejm_45,0.16051725
ejm_45,0.163556
ejm_45,0.15157552
ejm_45,0.16997224
ejm_45,0.17103381
ejm_45,0.16662885
ejm_45,0.19387731
ejm_45,0.18364301
ejm_45,0.16102678
ejm_45,0.18733743
ejm_45,0.16645707
ejm_45,0.17508836
ejm_45,0.16043998
ejm_45,0.12658353
ejm_45,0.14999695
ejm_45,0.1779012
ejm_45,0.15822709
ejm_45,0.17246287
ejm_45,0.15520751
ejm_45,0.1765091
ejm_45,0.16349244
ejm_45,0.1535244
ejm_45,0.169062
ejm_45,0.17744288
ejm_45,0.14667356
ejm_45,0.16534348
ejm_45,0.16996159
ejm_45,0.17377326
ejm_45,0.18168949
ejm_45,0.1639389
ejm_45,0.10736586
ejm_45,0.09883478
ejm_45,0.16960959
ejm_45,0.16326913
ejm_45,0.150046
ejm_45,0.13436785
ejm_45,0.15451369
ejm_45,0.18772458
ejm_45,0.18354966
ejm_45,0.14749584
ejm_45,0.18044798
ejm_45,0.16468257
ejm_45,0.13460186
ejm_45,0.15522516
ejm_45,0.17011489
ejm_45,0.1826297
ejm_45,0.16603418
ejm_45,0.17117786
ejm_45,0.15212224
ejm_45,0.18470785
ejm_45,0.21338029
ejm_45,0.21858841
ejm_45,0.19122909
ejm_45,0.18820736
ejm_45,0.20450175
ejm_45,0.16601665
ejm_45,0.11678575
ejm_45,0.20248185
ejm_45,0.22196338
ejm_45,0.17036024
ejm_45,0.17442496
ejm_45,0.143919
ejm_45,0.14405945
ejm_45,0.14948499
ejm_45,0.11863464
ejm_45,0.18634118
ejm_45,0.17190985
ejm_45,0.1880225
ejm_45,0.18600534
ejm_45,0.15967534
ejm_45,0.17719437
ejm_45,0.15280229
ejm_45,0.17841356
ejm_45,0.18222316
ejm_45,0.14235584
ejm_45,0.14026459
ejm_45,0.16054893
ejm_45,0.19801305
ejm_45,0.197913
ejm_45,0.19523211
ejm_45,0.19671261
ejm_45,0.20944652
ejm_45,0.20643912
ejm_45,0.16838518
ejm_45,0.13676918
ejm_45,0.14387432
ejm_45,0.14707148
ejm_45,0.10553341
ejm_45,0.19169362
ejm_45,0.18000607
ejm_45,0.14712285
ejm_45,0.15115081
ejm_45,0.16408351
ejm_45,0.11018025
ejm_45,0.15543155
ejm_45,0.17283536
ejm_45,0.15430972
ejm_45,0.15464687
ejm_45,0.16759433
ejm_45,0.12266791
ejm_45,0.102044344
ejm_45,0.17597868
ejm_45,0.17685704
ejm_45,0.18551287
ejm_45,0.16476852
ejm_45,0.16652507
ejm_45,0.1506025
ejm_45,0.19378345
ejm_45,0.20022383
ejm_45,0.1625339
ejm_45,0.1628773
ejm_45,0.15719274
ejm_45,0.17768112
ejm_45,0.18340945
ejm_45,0.18294917
ejm_45,0.112685196
ejm_45,0.1627232
ejm_45,0.20787323
ejm_45,0.21702516
ejm_45,0.1800073
ejm_45,0.15891562
ejm_45,0.17194612
ejm_45,0.1737195
ejm_45,0.16853252
ejm_45,0.14367686
ejm_45,0.16977805
ejm_45,0.16658115
ejm_45,0.17178278
ejm_45,0.17240018
ejm_45,0.15505967
ejm_45,0.15453537
ejm_45,0.12280259
ejm_45,0.19842412
ejm_45,0.15392542
ejm_45,0.14426488
ejm_45,0.18838215
ejm_45,0.19743043
ejm_45,0.14594084
ejm_45,0.15858723
ejm_45,0.15888669
ejm_45,0.18552618
ejm_45,0.13906561
ejm_45,0.18526502
ejm_45,0.17313138
ejm_45,0.1948955
ejm_45,0.18589039
ejm_45,0.13502558
ejm_45,0.15624781
ejm_45,0.16591573
ejm_45,0.1595583
ejm_45,0.13071166
ejm_45,0.14706632
ejm_45,0.16993424
ejm_45,0.19394086
ejm_45,0.16380578
ejm_45,0.17933251
ejm_45,0.16377698
ejm_45,0.13735276
ejm_45,0.15501109
ejm_45,0.17250596
ejm_45,0.17626178
ejm_45,0.1607427
ejm_45,0.17891107
ejm_45,0.18233651
ejm_45,0.19650465
ejm_45,0.17841837
ejm_45,0.15799928
ejm_45,0.13758187
ejm_45,0.105398014
ejm_45,0.1585058
ejm_45,0.16167995
ejm_45,0.12106689
ejm_45,0.11814264
ejm_45,0.12024487
ejm_45,0.13075264
ejm_45,0.09626437
ejm_45,0.16379057
ejm_45,0.14810485
ejm_45,0.13981652
ejm_45,0.15423648
ejm_45,0.16894972
ejm_45,0.14235534
ejm_45,0.19884169
ejm_45,0.19115312
ejm_45,0.15451717
ejm_45,0.20795602
ejm_45,0.15193872
ejm_45,0.16259466
ejm_45,0.20788746
ejm_45,0.13782994
ejm_45,0.1591518
ejm_45,0.19265608
ejm_45,0.1416329
ejm_45,0.12740919
ejm_45,0.1762289
ejm_45,0.17612535
ejm_46,0.05137973
ejm_46,0.14461023
ejm_46,0.15116833
ejm_46,0.1512123
ejm_46,0.14453529
ejm_46,0.14975843
ejm_46,0.119776845
ejm_46,0.15175897
ejm_46,0.14305021
ejm_46,0.13178419
ejm_46,0.10699427
ejm_46,0.1530893
ejm_46,0.10558184
ejm_46,0.06317201
ejm_46,0.100855
ejm_46,0.07045327
ejm_46,0.08533862
ejm_46,0.043429896
ejm_46,0.09745014
ejm_46,0.066289864
ejm_46,0.052675065
ejm_46,0.074502684
ejm_46,0.04758342
ejm_46,0.074448965
ejm_46,0.1142905
ejm_46,0.061927292
ejm_46,0.08824647
ejm_46,0.06524338
ejm_46,0.09450804
ejm_46,0.102278315
ejm_46,0.09020775
ejm_46,0.11735455
ejm_46,0.13271314
ejm_46,0.15706363
ejm_46,0.102102816
ejm_46,0.100804165
ejm_46,0.10099136
ejm_46,0.099609375
ejm_46,0.08883797
ejm_46,0.094076924
ejm_46,0.09400552
ejm_46,0.08916924
ejm_46,0.09911976
ejm_46,0.09673625
ejm_46,0.06298954
ejm_46,0.104913324
ejm_46,0.07880143
ejm_46,0.066250086
ejm_46,0.09005197
ejm_46,0.10849652
ejm_46,0.12086021
ejm_46,0.15194938
ejm_46,0.13088377
ejm_46,0.12504344
ejm_46,0.09015399
ejm_46,0.13903446
ejm_46,0.117238805
ejm_46,0.11172468
ejm_46,0.095764555
ejm_46,0.15015467
ejm_46,0.14902519
ejm_46,0.14776611
ejm_46,0.15225253
ejm_46,0.14784668
ejm_46,0.111810006
ejm_46,0.13911094
ejm_46,0.07569007
ejm_46,0.14614308
ejm_46,0.075093254
ejm_46,0.084593
ejm_46,0.108854964
ejm_46,0.115139626
ejm_46,0.118930206
ejm_46,0.0406888
ejm_46,0.10594053
ejm_46,0.14112239
ejm_46,0.16357787
ejm_46,0.16845617
ejm_46,0.08392884
ejm_46,0.08402222
ejm_46,0.1390475
ejm_46,0.1550795
ejm_46,0.10075856
ejm_46,0.11835458
ejm_46,0.06892899
ejm_46,0.028002834
ejm_46,0.0859731
ejm_46,0.099722736
ejm_46,0.06784904
ejm_46,0.09626367
ejm_46,0.059811078
ejm_46,0.09228875
ejm_46,0.12903719
ejm_46,0.14566621
ejm_46,0.12624145
ejm_46,0.12784776
ejm_46,0.08712929
ejm_46,0.09933214
ejm_46,0.12820418
ejm_46,0.121254325
ejm_46,0.10870971
ejm_46,0.13814132
ejm_46,0.16313425
ejm_46,0.14686672
ejm_46,0.1647462
ejm_46,0.119801395
ejm_46,0.08877115
ejm_46,0.05995264
ejm_46,0.090413086
ejm_46,0.08402316
ejm_46,0.07303229
ejm_46,0.07304371
ejm_46,0.0863255
ejm_46,0.07113245
ejm_46,0.076351985
ejm_46,0.029061737
ejm_46,0.062341064
ejm_46,0.12882248
ejm_46,0.07493169
ejm_46,0.086847134
ejm_46,0.084642924
ejm_46,0.15001576
ejm_46,0.119732164
ejm_46,0.16142371
ejm_46,0.09987364
ejm_46,0.12436984
ejm_46,0.101118766
ejm_46,0.13944884
ejm_46,0.15631205
ejm_46,0.11290131
ejm_46,0.13992871
ejm_46,0.103577666
ejm_46,0.12026706
ejm_46,0.13838972
ejm_46,0.14762864
ejm_46,0.14182457
ejm_46,0.15369962
ejm_46,0.14735545
ejm_46,0.08954515
ejm_46,0.09597028
ejm_46,0.08739522
ejm_46,0.033775434
ejm_46,0.097295344
ejm_46,0.08790328
ejm_46,0.09958384
ejm_46,0.080535986
ejm_46,0.093169644
ejm_46,0.0908865
ejm_46,0.08792663
ejm_46,0.08484518
ejm_46,0.04398267
ejm_46,0.06893783
ejm_46,0.07289086
ejm_46,0.055560693
ejm_46,0.06002683
ejm_46,0.0825343
ejm_46,0.08601114
ejm_46,0.06243681
ejm_46,0.11319879
ejm_46,0.08559465
ejm_46,0.06478785
ejm_46,0.09244061
ejm_46,0.0682304
ejm_46,0.063523285
ejm_46,0.08443988
ejm_46,0.05878761
ejm_46,0.06325876
ejm_46,0.1331419
ejm_46,0.11576042
ejm_46,0.09142008
ejm_46,0.08433079
ejm_46,0.099289194
ejm_46,0.08108753
ejm_46,0.09750585
ejm_46,0.07873349
ejm_46,0.08555952
ejm_46,0.02392855
ejm_46,0.02753683
ejm_46,0.079381876
ejm_46,0.036303237
ejm_46,0.11429525
ejm_46,0.102351844
ejm_46,0.08371472
ejm_46,0.07919929
ejm_46,0.08182997
ejm_46,0.10000022
ejm_46,0.06616346
ejm_46,0.09821455
ejm_46,0.0854455
ejm_46,0.085471846
ejm_46,0.0998231
ejm_46,0.06537946
ejm_46,0.11081749
ejm_46,0.09147773
ejm_46,0.12877713
ejm_46,0.10282324
ejm_46,0.08652075
ejm_46,0.091675155
ejm_46,0.10114994
ejm_46,0.10659863
ejm_46,0.0937363
ejm_46,0.10692294
ejm_46,0.10914187
ejm_46,0.100500174
ejm_46,0.092452355
ejm_46,0.033110447
ejm_46,0.11736222
ejm_46,0.105812676
ejm_46,0.118096
ejm_46,0.08136214
ejm_46,0.110603936
ejm_46,0.15357444
ejm_46,0.14189479
ejm_46,0.14155665
ejm_46,0.15104596
ejm_46,0.14987619
ejm_46,0.15589942
ejm_46,0.1567818
ejm_46,0.15740682
ejm_46,0.15096878
ejm_46,0.15476213
ejm_46,0.16277531
ejm_46,0.15262848
ejm_46,0.145504
ejm_46,0.1577135
ejm_46,0.15193054
ejm_46,0.13318656
ejm_46,0.101161584
ejm_46,0.14936282
ejm_46,0.1472004
ejm_46,0.11329984
ejm_46,0.13139153
ejm_46,0.12790774
ejm_46,0.11712294
ejm_46,0.15732005
ejm_46,0.13839115
ejm_46,0.14902136
ejm_46,0.16640404
ejm_46,0.11785563
ejm_46,0.1561931
ejm_46,0.16649818
ejm_46,0.15095833
ejm_46,0.1298212
ejm_46,0.1132202
ejm_46,0.102360904
ejm_46,0.1562961
ejm_46,0.12638837
ejm_46,0.14461178
ejm_46,0.15483855
ejm_46,0.14742742
ejm_46,0.12927502
ejm_46,0.10556102
ejm_46,0.13843508
ejm_46,0.12535585
ejm_46,0.12264351
ejm_46,0.12586117
ejm_46,0.12171367
ejm_46,0.10128603
ejm_46,0.10113081
ejm_46,0.13175775
ejm_46,0.12256562
ejm_46,0.09964833
ejm_46,0.11134419
ejm_46,0.09526547
ejm_46,0.1175786
ejm_46,0.13175373
ejm_46,0.12618132
ejm_46,0.14896047
ejm_46,0.15203191
ejm_46,0.14537603
ejm_46,0.1529889
ejm_46,0.088619724
ejm_46,0.14719167
ejm_46,0.12809275
ejm_46,0.155294
ejm_46,0.14799075
ejm_46,0.1074289
ejm_46,0.13075447
ejm_46,0.11668537
ejm_46,0.1139581
ejm_46,0.11845895
ejm_46,0.11072219
ejm_46,0.13363145
ejm_46,0.1587338
ejm_46,0.13256553
ejm_46,0.14106475
ejm_46,0.09751808
ejm_46,0.10706605
ejm_46,0.1688985
ejm_46,0.12941746
ejm_46,0.09219138
ejm_46,0.13706206
ejm_46,0.13947427
ejm_46,0.1114594
ejm_46,0.13845623
ejm_46,0.1082807
ejm_46,0.12466959
ejm_46,0.1365941
ejm_46,0.14999571
ejm_46,0.15470752
ejm_46,0.11546828
ejm_46,0.101196416
ejm_46,0.1092708
ejm_46,0.111990996
ejm_46,0.14860712
ejm_46,0.126387
ejm_46,0.12476454
ejm_46,0.11120837
ejm_46,0.13035859
ejm_46,0.1307884
ejm_46,0.124998406
ejm_46,0.09848512
ejm_46,0.14463706
ejm_46,0.1071128
ejm_46,0.099859454
ejm_46,0.10463026
ejm_46,0.1207374
ejm_46,0.11990981
ejm_46,0.1347268
ejm_46,0.13016489
ejm_46,0.13861628
ejm_46,0.1406977
ejm_46,0.10187541
ejm_46,0.11044863
ejm_46,0.12420092
ejm_46,0.11519391
ejm_46,0.10998065
ejm_46,0.13245009
ejm_46,0.13367377
ejm_46,0.15016843
ejm_46,0.14274246
ejm_46,0.16865985
ejm_46,0.16923006
ejm_46,0.14094742
ejm_46,0.14036839
ejm_46,0.15193962
ejm_46,0.10239131
ejm_46,0.10553102
ejm_46,0.10817472
ejm_46,0.112586215
ejm_46,0.05151952
ejm_46,0.05712682
ejm_46,0.10539136
ejm_46,0.09545104
ejm_46,0.073891796
ejm_46,0.09156514
ejm_46,0.032385234
ejm_46,0.095731355
ejm_46,0.112440825
ejm_46,0.08056542
ejm_46,0.10313733
ejm_46,0.09442545
ejm_46,0.098539576
ejm_46,0.099499084
ejm_46,0.08696358
ejm_46,0.10986654
ejm_46,0.11482087
ejm_46,0.12846458
ejm_46,0.14452346
ejm_46,0.117371365
ejm_46,0.09893183
ejm_46,0.1466016
ejm_46,0.10641134
ejm_46,0.14393589
ejm_46,0.105432324
ejm_46,0.1491
ejm_46,0.13385123
ejm_46,0.115435004
ejm_46,0.14659591
ejm_46,0.11519218
ejm_46,0.12122493
ejm_46,0.11012339
ejm_46,0.14104661
ejm_46,0.10060082
ejm_46,0.048644673
ejm_46,0.10245726
ejm_46,0.060743663
ejm_46,0.07642828
ejm_46,0.06627228
ejm_46,0.07875486
ejm_46,0.08330933
ejm_46,0.09858056
ejm_46,0.104530334
ejm_46,0.09732188
ejm_46,0.10407367
ejm_46,0.08065678
ejm_46,0.11920176
ejm_46,0.10048212
ejm_46,0.13660778
ejm_46,0.1431124
ejm_46,0.1467812
ejm_46,0.16206966
ejm_46,0.15097333
ejm_46,0.101851486
ejm_46,0.1545997
ejm_46,0.1540743
ejm_46,0.13195574
ejm_46,0.10804166
ejm_46,0.079351336
ejm_46,0.16049144
ejm_46,0.07605545
ejm_46,0.11834148
ejm_46,0.07387673
ejm_46,0.13761967
ejm_46,0.102876045
ejm_46,0.10262067
ejm_46,0.12682118
ejm_46,0.13190143
ejm_46,0.12308562
ejm_46,0.13929106
ejm_46,0.116169326
ejm_46,0.14207987
ejm_46,0.10656868
ejm_46,0.15574887
ejm_46,0.1268596
ejm_46,0.14192335
ejm_46,0.13987976
ejm_46,0.12364415
ejm_46,0.13642381
ejm_46,0.12261154
ejm_46,0.14975409
ejm_46,0.10285995
ejm_46,0.11622153
ejm_46,0.14319642
ejm_46,0.074664645
ejm_46,0.0691067
ejm_46,0.03941693
ejm_46,0.1106025
ejm_46,0.05511934
ejm_46,0.06610398
ejm_46,0.055996444
ejm_46,0.075069085
ejm_46,0.093359664
ejm_46,0.08034284
ejm_46,0.077088326
ejm_46,0.058004167
ejm_46,0.07147036
ejm_46,0.05564859
ejm_46,0.08789123
ejm_46,0.095157236
ejm_46,0.09830729
ejm_46,0.08439061
ejm_46,0.09069816
ejm_46,0.11180539
ejm_46,0.15244804
ejm_46,0.10110265
ejm_46,0.11524437
ejm_46,0.1516535
ejm_46,0.12565905
ejm_46,0.14483336
ejm_46,0.13263287
ejm_46,0.09130308
ejm_46,0.13621598
ejm_46,0.090743564
ejm_46,0.11978846
ejm_46,0.10452058
ejm_46,0.1251836
ejm_46,0.11179093
ejm_46,0.13690966
ejm_46,0.06486528
ejm_46,0.097491585
ejm_46,0.12391285
ejm_46,0.122119784
ejm_46,0.121275514
ejm_46,0.13329661
ejm_46,0.094118595
ejm_46,0.06298723
ejm_46,0.08645474
ejm_46,0.1547344
ejm_46,0.12734118
ejm_46,0.15671428
ejm_46,0.09404708
ejm_46,0.12099669
ejm_46,0.1326067
ejm_46,0.12300435
ejm_46,0.083729126
ejm_46,0.13211446
ejm_46,0.11799266
ejm_46,0.15835527
ejm_46,0.1310847
ejm_46,0.15806751
ejm_46,0.1526054
ejm_46,0.13768964
ejm_46,0.16355324
ejm_46,0.120494716
ejm_46,0.10868168
ejm_46,0.12439294
ejm_46,0.13384072
ejm_46,0.16173965
ejm_46,0.118385464
ejm_46,0.13761054
ejm_46,0.09687158
ejm_46,0.084293395
ejm_46,0.037856407
ejm_46,0.115146525
ejm_46,0.07842722
ejm_46,0.074313454
ejm_46,0.06694223
ejm_46,0.0747127
ejm_46,0.06888343
ejm_46,0.08160159
ejm_46,0.092085294
ejm_46,0.08174074
ejm_46,0.04356084
